7.0786e-14,-8.2756e-14,-2.0315,1.35e-13,-1.5703e-13,-2.1906
7.2144e-14,-8.4335e-14,-2.0535,1.3694e-13,-1.5926e-13,-2.2035
7.3521e-14,-8.5937e-14,-2.0756,1.389e-13,-1.6152e-13,-2.2163
7.4918e-14,-8.7562e-14,-2.0978,1.4088e-13,-1.638e-13,-2.2291
7.6335e-14,-8.9209e-14,-2.1201,1.4287e-13,-1.6611e-13,-2.2419
7.7772e-14,-9.0879e-14,-2.1426,1.4489e-13,-1.6843e-13,-2.2547
7.9229e-14,-9.2573e-14,-2.1652,1.4692e-13,-1.7077e-13,-2.2674
8.0706e-14,-9.4291e-14,-2.188,1.4897e-13,-1.7314e-13,-2.2802
8.2204e-14,-9.6032e-14,-2.2108,1.5104e-13,-1.7552e-13,-2.293
8.3723e-14,-9.7797e-14,-2.2338,1.5313e-13,-1.7793e-13,-2.3057
8.5263e-14,-9.9586e-14,-2.2569,1.5523e-13,-1.8036e-13,-2.3185
8.6824e-14,-1.014e-13,-2.2802,1.5736e-13,-1.8281e-13,-2.3312
8.8406e-14,-1.0324e-13,-2.3036,1.5951e-13,-1.8529e-13,-2.3439
9.001e-14,-1.051e-13,-2.3271,1.6167e-13,-1.8778e-13,-2.3566
9.1635e-14,-1.0699e-13,-2.3507,1.6385e-13,-1.903e-13,-2.3693
9.3283e-14,-1.089e-13,-2.3745,1.6606e-13,-1.9284e-13,-2.382
9.4952e-14,-1.1084e-13,-2.3983,1.6828e-13,-1.954e-13,-2.3947
9.6644e-14,-1.1281e-13,-2.4224,1.7052e-13,-1.9798e-13,-2.4074
9.8359e-14,-1.148e-13,-2.4465,1.7279e-13,-2.0059e-13,-2.42
1.001e-13,-1.1681e-13,-2.4708,1.7507e-13,-2.0322e-13,-2.4326
1.0186e-13,-1.1885e-13,-2.4951,1.7737e-13,-2.0587e-13,-2.4452
1.0364e-13,-1.2092e-13,-2.5197,1.7969e-13,-2.0854e-13,-2.4578
1.0545e-13,-1.2302e-13,-2.5443,1.8203e-13,-2.1123e-13,-2.4704
1.0727e-13,-1.2514e-13,-2.5691,1.8439e-13,-2.1395e-13,-2.483
1.0913e-13,-1.2729e-13,-2.594,1.8677e-13,-2.1669e-13,-2.4955
1.1101e-13,-1.2947e-13,-2.619,1.8917e-13,-2.1946e-13,-2.5081
1.1291e-13,-1.3168e-13,-2.6441,1.9159e-13,-2.2224e-13,-2.5206
1.1483e-13,-1.3391e-13,-2.6694,1.9403e-13,-2.2505e-13,-2.5331
1.1678e-13,-1.3617e-13,-2.6948,1.965e-13,-2.2789e-13,-2.5456
