0.19646,0.19646,-0.31905
0.19704,0.19704,-0.3194
0.19763,0.19763,-0.31975
0.19821,0.19821,-0.3201
0.1988,0.1988,-0.32044
0.19938,0.19938,-0.32079
0.19997,0.19997,-0.32114
0.20056,0.20056,-0.32148
0.20115,0.20115,-0.32183
0.20174,0.20173,-0.32217
0.20233,0.20232,-0.32252
0.20292,0.20292,-0.32286
0.20351,0.20351,-0.32321
0.2041,0.2041,-0.32355
0.2047,0.20469,-0.32389
0.20529,0.20529,-0.32424
0.20588,0.20588,-0.32458
0.20648,0.20648,-0.32492
0.20708,0.20708,-0.32527
0.20767,0.20767,-0.32561
0.20827,0.20827,-0.32595
0.20887,0.20887,-0.32629
0.20947,0.20947,-0.32663
0.21007,0.21007,-0.32697
0.21067,0.21067,-0.32731
0.21128,0.21127,-0.32765
0.21188,0.21188,-0.32799
0.21248,0.21248,-0.32833
0.21309,0.21309,-0.32867
0.21369,0.21369,-0.329
0.2143,0.2143,-0.32934
0.21491,0.2149,-0.32968
0.21551,0.21551,-0.33002
0.21612,0.21612,-0.33035
0.21673,0.21673,-0.33069
0.21734,0.21734,-0.33102
0.21795,0.21795,-0.33136
0.21857,0.21856,-0.33169
0.21918,0.21918,-0.33203
0.21979,0.21979,-0.33236
0.22041,0.2204,-0.3327
0.22102,0.22102,-0.33303
0.22164,0.22163,-0.33336
0.22225,0.22225,-0.3337
0.22287,0.22287,-0.33403
0.22349,0.22349,-0.33436
0.22411,0.22411,-0.33469
0.22473,0.22473,-0.33502
0.22535,0.22535,-0.33535
0.22597,0.22597,-0.33568
0.22659,0.22659,-0.33601
0.22721,0.22721,-0.33634
0.22784,0.22784,-0.33667
0.22846,0.22846,-0.337
0.22909,0.22909,-0.33733
0.22971,0.22971,-0.33766
0.23034,0.23034,-0.33799
0.23097,0.23097,-0.33831
0.2316,0.23159,-0.33864
0.23223,0.23222,-0.33897
0.23286,0.23285,-0.33929
0.23349,0.23348,-0.33962
0.23412,0.23412,-0.33994
0.23475,0.23475,-0.34027
0.23538,0.23538,-0.34059
0.23602,0.23602,-0.34092
0.23665,0.23665,-0.34124
0.23729,0.23729,-0.34156
0.23792,0.23792,-0.34189
0.23856,0.23856,-0.34221
0.2392,0.2392,-0.34253
0.23984,0.23984,-0.34285
0.24048,0.24047,-0.34317
0.24112,0.24112,-0.3435
0.24176,0.24176,-0.34382
0.2424,0.2424,-0.34414
0.24304,0.24304,-0.34446
0.24369,0.24368,-0.34477
0.24433,0.24433,-0.34509
0.24497,0.24497,-0.34541
0.24562,0.24562,-0.34573
0.24627,0.24626,-0.34605
0.24691,0.24691,-0.34637
0.24756,0.24756,-0.34668
0.24821,0.24821,-0.347
0.24886,0.24886,-0.34732
0.24951,0.24951,-0.34763
0.25016,0.25016,-0.34795
0.25081,0.25081,-0.34826
0.25147,0.25146,-0.34858
0.25212,0.25212,-0.34889
0.25277,0.25277,-0.3492
